"","samples","group","cell type","cellular proportions"
"2805","PITT_RNA_PFC_566","SCZ","Inh",0.142691767390134
"2806","PITT_RNA_PFC_566","SCZ","Micro",0.00706735781591686
"2807","PITT_RNA_PFC_566","SCZ","Oligo",0.0255313849672497
"2808","PITT_RNA_PFC_566","SCZ","OPC",0.0717717260435706
"2809","PITT_RNA_PFC_581","SCZ","Astro",0.13643645068188
"2810","PITT_RNA_PFC_581","SCZ","Exc",0.636017425026612
"2811","PITT_RNA_PFC_581","SCZ","Inh",0.136585010238938
"2812","PITT_RNA_PFC_581","SCZ","Micro",0.00998017143270164
"2813","PITT_RNA_PFC_581","SCZ","Oligo",0.0316014411517879
"2814","PITT_RNA_PFC_581","SCZ","OPC",0.0493795014680813
"2815","PITT_RNA_PFC_587","SCZ","Astro",0.115084877196403
"2816","PITT_RNA_PFC_587","SCZ","Exc",0.636979586983609
"2817","PITT_RNA_PFC_587","SCZ","Inh",0.136194610971293
"2818","PITT_RNA_PFC_587","SCZ","Micro",0.0198907017026488
"2819","PITT_RNA_PFC_587","SCZ","Oligo",0.0491988484091258
"2820","PITT_RNA_PFC_587","SCZ","OPC",0.0426513747369205
"2821","PITT_RNA_PFC_592","Control","Astro",0.119372063764593
"2822","PITT_RNA_PFC_592","Control","Exc",0.653260245152482
"2823","PITT_RNA_PFC_592","Control","Inh",0.132385157658491
"2824","PITT_RNA_PFC_592","Control","Micro",0.0162389945926984
"2825","PITT_RNA_PFC_592","Control","Oligo",0.042301013913675
"2826","PITT_RNA_PFC_592","Control","OPC",0.0364425249180602
"2827","PITT_RNA_PFC_604","Control","Astro",0.141253241272985
"2828","PITT_RNA_PFC_604","Control","Exc",0.601729679182699
"2829","PITT_RNA_PFC_604","Control","Inh",0.147917985098649
"2830","PITT_RNA_PFC_604","Control","Micro",0.0193419500458181
"2831","PITT_RNA_PFC_604","Control","Oligo",0.0508203732231686
"2832","PITT_RNA_PFC_604","Control","OPC",0.0389367711766797
"2833","PITT_RNA_PFC_621","SCZ","Astro",0.120815984571286
"2834","PITT_RNA_PFC_621","SCZ","Exc",0.63512055777726
"2835","PITT_RNA_PFC_621","SCZ","Inh",0.133143753109399
"2836","PITT_RNA_PFC_621","SCZ","Micro",0.0184132547037531
"2837","PITT_RNA_PFC_621","SCZ","Oligo",0.057482144954779
"2838","PITT_RNA_PFC_621","SCZ","OPC",0.0350243048835224
"2839","PITT_RNA_PFC_622","SCZ","Astro",0.120869007368215
"2840","PITT_RNA_PFC_622","SCZ","Exc",0.654467347079563
"2841","PITT_RNA_PFC_622","SCZ","Inh",0.13369578113037
"2842","PITT_RNA_PFC_622","SCZ","Micro",0.0334948791256507
"2843","PITT_RNA_PFC_622","SCZ","Oligo",0.0290346083491641
"2844","PITT_RNA_PFC_622","SCZ","OPC",0.0284383769470371
"2845","PITT_RNA_PFC_625","SCZ","Astro",0.145992952684439
"2846","PITT_RNA_PFC_625","SCZ","Exc",0.570625503015407
"2847","PITT_RNA_PFC_625","SCZ","Inh",0.191109821921963
"2848","PITT_RNA_PFC_625","SCZ","Micro",0.0141849029116882
"2849","PITT_RNA_PFC_625","SCZ","Oligo",0.0331048808218075
"2850","PITT_RNA_PFC_625","SCZ","OPC",0.0449819386446956
"2851","PITT_RNA_PFC_630","Control","Astro",0.135777374523652
"2852","PITT_RNA_PFC_630","Control","Exc",0.546944303264425
"2853","PITT_RNA_PFC_630","Control","Inh",0.169467653833085
"2854","PITT_RNA_PFC_630","Control","Micro",0.0123649812540091
"2855","PITT_RNA_PFC_630","Control","Oligo",0.0837149674218503
"2856","PITT_RNA_PFC_630","Control","OPC",0.0517307197029794
"2857","PITT_RNA_PFC_634","Control","Astro",0.098947966636762
"2858","PITT_RNA_PFC_634","Control","Exc",0.620856050110945
"2859","PITT_RNA_PFC_634","Control","Inh",0.155074161705926
"2860","PITT_RNA_PFC_634","Control","Micro",0.0187753214341031
"2861","PITT_RNA_PFC_634","Control","Oligo",0.0590954796059124
"2862","PITT_RNA_PFC_634","Control","OPC",0.0472510205063512
"2863","PITT_RNA_PFC_640","SCZ","Astro",0.1259371559269
"2864","PITT_RNA_PFC_640","SCZ","Exc",0.613913409717211
"2865","PITT_RNA_PFC_640","SCZ","Inh",0.13895135583082
"2866","PITT_RNA_PFC_640","SCZ","Micro",0.0190188052808515
"2867","PITT_RNA_PFC_640","SCZ","Oligo",0.0582053582485407
"2868","PITT_RNA_PFC_640","SCZ","OPC",0.0439739149956763
"2869","PITT_RNA_PFC_656","SCZ","Astro",0.162808176675653
"2870","PITT_RNA_PFC_656","SCZ","Exc",0.567127849511027
"2871","PITT_RNA_PFC_656","SCZ","Inh",0.162797520450426
"2872","PITT_RNA_PFC_656","SCZ","Micro",0.0152849606844608
"2873","PITT_RNA_PFC_656","SCZ","Oligo",0.0451468809325407
"2874","PITT_RNA_PFC_656","SCZ","OPC",0.0468346117458922
"2875","PITT_RNA_PFC_665","SCZ","Astro",0.150450747807519
"2876","PITT_RNA_PFC_665","SCZ","Exc",0.557663877017823
"2877","PITT_RNA_PFC_665","SCZ","Inh",0.145262667142354
"2878","PITT_RNA_PFC_665","SCZ","Micro",0.0271037433090012
"2879","PITT_RNA_PFC_665","SCZ","Oligo",0.0799140514275949
"2880","PITT_RNA_PFC_665","SCZ","OPC",0.0396049132957074
"2881","PITT_RNA_PFC_681","Control","Astro",0.129660768875357
"2882","PITT_RNA_PFC_681","Control","Exc",0.622942568217944
"2883","PITT_RNA_PFC_681","Control","Inh",0.138471339566793
"2884","PITT_RNA_PFC_681","Control","Micro",0.0153835884056361
"2885","PITT_RNA_PFC_681","Control","Oligo",0.0594946446663233
"2886","PITT_RNA_PFC_681","Control","OPC",0.0340470902679461
"2887","PITT_RNA_PFC_685","Control","Astro",0.12352912668768
"2888","PITT_RNA_PFC_685","Control","Exc",0.629193790007113
"2889","PITT_RNA_PFC_685","Control","Inh",0.136319432634279
"2890","PITT_RNA_PFC_685","Control","Micro",0.0189108566741596
"2891","PITT_RNA_PFC_685","Control","Oligo",0.0565651838389133
"2892","PITT_RNA_PFC_685","Control","OPC",0.0354816101578557
"2893","PITT_RNA_PFC_686","Control","Astro",0.123221272472539
"2894","PITT_RNA_PFC_686","Control","Exc",0.582533532870018
"2895","PITT_RNA_PFC_686","Control","Inh",0.151252875974658
"2896","PITT_RNA_PFC_686","Control","Micro",0.0212441564795856
"2897","PITT_RNA_PFC_686","Control","Oligo",0.0625548094183143
"2898","PITT_RNA_PFC_686","Control","OPC",0.0591933527848851
"2899","PITT_RNA_PFC_694","Control","Astro",0.121764921452016
"2900","PITT_RNA_PFC_694","Control","Exc",0.628560962036833
"2901","PITT_RNA_PFC_694","Control","Inh",0.151352923725766
"2902","PITT_RNA_PFC_694","Control","Micro",0.0148767980875644
"2903","PITT_RNA_PFC_694","Control","Oligo",0.0311563767676106
"2904","PITT_RNA_PFC_694","Control","OPC",0.0522880179302099
"2905","PITT_RNA_PFC_700","Control","Astro",0.0652001519319523
"2906","PITT_RNA_PFC_700","Control","Exc",0.685517679132137
"2907","PITT_RNA_PFC_700","Control","Inh",0.138430654358393
"2908","PITT_RNA_PFC_700","Control","Micro",0.0154437197225707
"2909","PITT_RNA_PFC_700","Control","Oligo",0.0599501654590325
"2910","PITT_RNA_PFC_700","Control","OPC",0.0354576293959141
"2911","PITT_RNA_PFC_722","SCZ","Astro",0.12999786848973
"2912","PITT_RNA_PFC_722","SCZ","Exc",0.589404965019286
"2913","PITT_RNA_PFC_722","SCZ","Inh",0.144312836304272
"2914","PITT_RNA_PFC_722","SCZ","Micro",0.0226110292794522
"2915","PITT_RNA_PFC_722","SCZ","Oligo",0.0644449142438238
"2916","PITT_RNA_PFC_722","SCZ","OPC",0.0492283866634363
"2917","PITT_RNA_PFC_727","Control","Astro",0.102023851914232
"2918","PITT_RNA_PFC_727","Control","Exc",0.720071787638971
"2919","PITT_RNA_PFC_727","Control","Inh",0.102358754994574
"2920","PITT_RNA_PFC_727","Control","Micro",0.0184104711838631
"2921","PITT_RNA_PFC_727","Control","Oligo",0.0249988532180766
"2922","PITT_RNA_PFC_727","Control","OPC",0.0321362810502842
"2923","PITT_RNA_PFC_739","Control","Astro",0.132264878393161
"2924","PITT_RNA_PFC_739","Control","Exc",0.68862979915228
"2925","PITT_RNA_PFC_739","Control","Inh",0.107794098669969
"2926","PITT_RNA_PFC_739","Control","Micro",0.0124896248817421
"2927","PITT_RNA_PFC_739","Control","Oligo",0.0402869110129527
"2928","PITT_RNA_PFC_739","Control","OPC",0.0185346878898946
"2929","PITT_RNA_PFC_787","SCZ","Astro",0.133708635485425
"2930","PITT_RNA_PFC_787","SCZ","Exc",0.613881865060978
"2931","PITT_RNA_PFC_787","SCZ","Inh",0.148535067545219
"2932","PITT_RNA_PFC_787","SCZ","Micro",0.0200116490940721
"2933","PITT_RNA_PFC_787","SCZ","Oligo",0.0299182457714619
"2934","PITT_RNA_PFC_787","SCZ","OPC",0.0539445370428437
"2935","PITT_RNA_PFC_802","SCZ","Astro",0.143899055112389
"2936","PITT_RNA_PFC_802","SCZ","Exc",0.593357228719955
"2937","PITT_RNA_PFC_802","SCZ","Inh",0.161476340597512
"2938","PITT_RNA_PFC_802","SCZ","Micro",0.0166952459069425
"2939","PITT_RNA_PFC_802","SCZ","Oligo",0.0484417739699084
"2940","PITT_RNA_PFC_802","SCZ","OPC",0.0361303556932931
"2941","PITT_RNA_PFC_806","Control","Astro",0.159176105763022
"2942","PITT_RNA_PFC_806","Control","Exc",0.590476382553002
"2943","PITT_RNA_PFC_806","Control","Inh",0.146148332084148
"2944","PITT_RNA_PFC_806","Control","Micro",0.012291516364769
"2945","PITT_RNA_PFC_806","Control","Oligo",0.0547927872107174
"2946","PITT_RNA_PFC_806","Control","OPC",0.0371148760243416
"2947","PITT_RNA_PFC_818","Control","Astro",0.13051727536187
"2948","PITT_RNA_PFC_818","Control","Exc",0.572839316466877
"2949","PITT_RNA_PFC_818","Control","Inh",0.145565023426601
"2950","PITT_RNA_PFC_818","Control","Micro",0.0147756073752547
"2951","PITT_RNA_PFC_818","Control","Oligo",0.0911986799390843
"2952","PITT_RNA_PFC_818","Control","OPC",0.0451040974303132
"2953","PITT_RNA_PFC_822","Control","Astro",0.105122517749599
"2954","PITT_RNA_PFC_822","Control","Exc",0.60636070303513
"2955","PITT_RNA_PFC_822","Control","Inh",0.156879503073127
"2956","PITT_RNA_PFC_822","Control","Micro",0.0147545652254375
"2957","PITT_RNA_PFC_822","Control","Oligo",0.0622372273147849
"2958","PITT_RNA_PFC_822","Control","OPC",0.0546454836019206
"2959","PITT_RNA_PFC_829","SCZ","Astro",0.09417667544275
"2960","PITT_RNA_PFC_829","SCZ","Exc",0.729055034690496
"2961","PITT_RNA_PFC_829","SCZ","Inh",0.109964916820727
"2962","PITT_RNA_PFC_829","SCZ","Micro",0.0145388480957384
"2963","PITT_RNA_PFC_829","SCZ","Oligo",0.0245183602245261
"2964","PITT_RNA_PFC_829","SCZ","OPC",0.027746164725762
"2965","PITT_RNA_PFC_852","Control","Astro",0.127575944883936
"2966","PITT_RNA_PFC_852","Control","Exc",0.601596869058074
"2967","PITT_RNA_PFC_852","Control","Inh",0.146413031203571
"2968","PITT_RNA_PFC_852","Control","Micro",0.0183394417361945
"2969","PITT_RNA_PFC_852","Control","Oligo",0.0639627982995706
"2970","PITT_RNA_PFC_852","Control","OPC",0.0421119148186546
"2971","PITT_RNA_PFC_857","Control","Astro",0.144297541208139
"2972","PITT_RNA_PFC_857","Control","Exc",0.645897969327751
"2973","PITT_RNA_PFC_857","Control","Inh",0.143303451713015
"2974","PITT_RNA_PFC_857","Control","Micro",0.0149613135813657
"2975","PITT_RNA_PFC_857","Control","Oligo",0.0262402300389634
"2976","PITT_RNA_PFC_857","Control","OPC",0.0252994941307666
"2977","PITT_RNA_PFC_902","Control","Astro",0.107387010193379
"2978","PITT_RNA_PFC_902","Control","Exc",0.69224576291489
"2979","PITT_RNA_PFC_902","Control","Inh",0.103415417890005
"2980","PITT_RNA_PFC_902","Control","Micro",0.0123649117741033
"2981","PITT_RNA_PFC_902","Control","Oligo",0.0626977632406589
"2982","PITT_RNA_PFC_902","Control","OPC",0.0218891339869635
"2983","PITT_RNA_PFC_904","SCZ","Astro",0.155226557607475
"2984","PITT_RNA_PFC_904","SCZ","Exc",0.596586476566021
"2985","PITT_RNA_PFC_904","SCZ","Inh",0.105957099391781
"2986","PITT_RNA_PFC_904","SCZ","Micro",0.00519667224658157
"2987","PITT_RNA_PFC_904","SCZ","Oligo",0.0658069245259735
"2988","PITT_RNA_PFC_904","SCZ","OPC",0.0712262696621673
"2989","PITT_RNA_PFC_917","SCZ","Astro",0.148205273318565
"2990","PITT_RNA_PFC_917","SCZ","Exc",0.614195200845772
"2991","PITT_RNA_PFC_917","SCZ","Inh",0.146938442316399
"2992","PITT_RNA_PFC_917","SCZ","Micro",0.00694303781009115
"2993","PITT_RNA_PFC_917","SCZ","Oligo",0.032595758111833
"2994","PITT_RNA_PFC_917","SCZ","OPC",0.0511222875973404
"2995","PITT_RNA_PFC_933","SCZ","Astro",0.0832371662994201
"2996","PITT_RNA_PFC_933","SCZ","Exc",0.729321334063375
"2997","PITT_RNA_PFC_933","SCZ","Inh",0.109032005255208
"2998","PITT_RNA_PFC_933","SCZ","Micro",0.0124866070032609
"2999","PITT_RNA_PFC_933","SCZ","Oligo",0.0380577189607947
"3000","PITT_RNA_PFC_933","SCZ","OPC",0.0278651684179415
"3001","PITT_RNA_PFC_970","Control","Astro",0.14078906596402
"3002","PITT_RNA_PFC_970","Control","Exc",0.573281930890674
"3003","PITT_RNA_PFC_970","Control","Inh",0.158944462268457
"3004","PITT_RNA_PFC_970","Control","Micro",0.0208471976166386
"3005","PITT_RNA_PFC_970","Control","Oligo",0.0526221250282628
"3006","PITT_RNA_PFC_970","Control","OPC",0.0535152182319473
"3007","PITT_RNA_PFC_987","Control","Astro",0.13917816307217
"3008","PITT_RNA_PFC_987","Control","Exc",0.627581329641399
"3009","PITT_RNA_PFC_987","Control","Inh",0.124496259975933
"3010","PITT_RNA_PFC_987","Control","Micro",0.013617605769476
"3011","PITT_RNA_PFC_987","Control","Oligo",0.0590968350461144
"3012","PITT_RNA_PFC_987","Control","OPC",0.036029806494908
"3013","PITT_RNA_PFC_988","Control","Astro",0.140183158334578
"3014","PITT_RNA_PFC_988","Control","Exc",0.580854915305899
"3015","PITT_RNA_PFC_988","Control","Inh",0.151037096222798
"3016","PITT_RNA_PFC_988","Control","Micro",0.0164860245460871
"3017","PITT_RNA_PFC_988","Control","Oligo",0.0699057981550078
"3018","PITT_RNA_PFC_988","Control","OPC",0.0415330074356298
"3019","PITT_RNA_BP_PFC_10019","Control","Astro",0.115128174054904
"3020","PITT_RNA_BP_PFC_10019","Control","Exc",0.665972749045731
"3021","PITT_RNA_BP_PFC_10019","Control","Inh",0.136159173765832
"3022","PITT_RNA_BP_PFC_10019","Control","Micro",0.0143636581808934
"3023","PITT_RNA_BP_PFC_10019","Control","Oligo",0.0401928183253035
"3024","PITT_RNA_BP_PFC_10019","Control","OPC",0.0281834266273373
"3025","PITT_RNA_BP_PFC_1031","Control","Astro",0.134996795712254
"3026","PITT_RNA_BP_PFC_1031","Control","Exc",0.62481824207787
"3027","PITT_RNA_BP_PFC_1031","Control","Inh",0.126429730240911
"3028","PITT_RNA_BP_PFC_1031","Control","Micro",0.0108114461031839
"3029","PITT_RNA_BP_PFC_1031","Control","Oligo",0.0668215759465041
"3030","PITT_RNA_BP_PFC_1031","Control","OPC",0.0361222099192773
"3031","PITT_RNA_BP_PFC_1081","Control","Astro",0.139865556237509
"3032","PITT_RNA_BP_PFC_1081","Control","Exc",0.633901004223133
"3033","PITT_RNA_BP_PFC_1081","Control","Inh",0.137642351148723
"3034","PITT_RNA_BP_PFC_1081","Control","Micro",0.00646925157014829
"3035","PITT_RNA_BP_PFC_1081","Control","Oligo",0.0554876711665911
"3036","PITT_RNA_BP_PFC_1081","Control","OPC",0.0266341656538953
"3037","PITT_RNA_BP_PFC_1153","Control","Astro",0.109195957212869
"3038","PITT_RNA_BP_PFC_1153","Control","Exc",0.692717882095955
"3039","PITT_RNA_BP_PFC_1153","Control","Inh",0.128704928553637
"3040","PITT_RNA_BP_PFC_1153","Control","Micro",0.00941484501832057
"3041","PITT_RNA_BP_PFC_1153","Control","Oligo",0.029948502808354
"3042","PITT_RNA_BP_PFC_1153","Control","OPC",0.0300178843108647
"3043","PITT_RNA_BP_PFC_1196","Control","Astro",0.110153509689531
"3044","PITT_RNA_BP_PFC_1196","Control","Exc",0.661766924310182
"3045","PITT_RNA_BP_PFC_1196","Control","Inh",0.145788735683387
"3046","PITT_RNA_BP_PFC_1196","Control","Micro",0.0145657770510215
"3047","PITT_RNA_BP_PFC_1196","Control","Oligo",0.0342415439953812
"3048","PITT_RNA_BP_PFC_1196","Control","OPC",0.033483509270497
"3049","PITT_RNA_BP_PFC_1293","Control","Astro",0.134740526321334
"3050","PITT_RNA_BP_PFC_1293","Control","Exc",0.61921563334737
"3051","PITT_RNA_BP_PFC_1293","Control","Inh",0.15497905771483
"3052","PITT_RNA_BP_PFC_1293","Control","Micro",0.0140195214178004
"3053","PITT_RNA_BP_PFC_1293","Control","Oligo",0.046791621062646
"3054","PITT_RNA_BP_PFC_1293","Control","OPC",0.0302536401360205
"3055","PITT_RNA_BP_PFC_1298","Control","Astro",0.123739820221828
"3056","PITT_RNA_BP_PFC_1298","Control","Exc",0.67501982089445
"3057","PITT_RNA_BP_PFC_1298","Control","Inh",0.126520455722121
"3058","PITT_RNA_BP_PFC_1298","Control","Micro",0.00921216984757212
"3059","PITT_RNA_BP_PFC_1298","Control","Oligo",0.0335477082136057
"3060","PITT_RNA_BP_PFC_1298","Control","OPC",0.031960025100423
"3061","PITT_RNA_BP_PFC_1394","Control","Astro",0.11373994578284
"3062","PITT_RNA_BP_PFC_1394","Control","Exc",0.704549182362809
"3063","PITT_RNA_BP_PFC_1394","Control","Inh",0.102580152885919
"3064","PITT_RNA_BP_PFC_1394","Control","Micro",0.0124356732106132
"3065","PITT_RNA_BP_PFC_1394","Control","Oligo",0.0419419588614776
"3066","PITT_RNA_BP_PFC_1394","Control","OPC",0.0247530868963415
"3067","PITT_RNA_BP_PFC_1403","Control","Astro",0.116740274667416
"3068","PITT_RNA_BP_PFC_1403","Control","Exc",0.675291573049891
"3069","PITT_RNA_BP_PFC_1403","Control","Inh",0.117752195994781
"3070","PITT_RNA_BP_PFC_1403","Control","Micro",0.0141916484386269
"3071","PITT_RNA_BP_PFC_1403","Control","Oligo",0.0469163758188696
"3072","PITT_RNA_BP_PFC_1403","Control","OPC",0.0291079320304159
"3073","PITT_RNA_BP_PFC_1429","Control","Astro",0.0826743021784453
"3074","PITT_RNA_BP_PFC_1429","Control","Exc",0.714909123038033
"3075","PITT_RNA_BP_PFC_1429","Control","Inh",0.11059175897023
"3076","PITT_RNA_BP_PFC_1429","Control","Micro",0.0115914113575502
"3077","PITT_RNA_BP_PFC_1429","Control","Oligo",0.0531492582797886
"3078","PITT_RNA_BP_PFC_1429","Control","OPC",0.027084146175953
"3079","PITT_RNA_BP_PFC_1444","Control","Astro",0.0944033353145878
"3080","PITT_RNA_BP_PFC_1444","Control","Exc",0.691303438426012
"3081","PITT_RNA_BP_PFC_1444","Control","Inh",0.137382714842944
"3082","PITT_RNA_BP_PFC_1444","Control","Micro",0.00780850395527184
"3083","PITT_RNA_BP_PFC_1444","Control","Oligo",0.0376688025794779
"3084","PITT_RNA_BP_PFC_1444","Control","OPC",0.0314332048817068
"3085","PITT_RNA_BP_PFC_1482","Control","Astro",0.103440438621878
"3086","PITT_RNA_BP_PFC_1482","Control","Exc",0.692029039950214
"3087","PITT_RNA_BP_PFC_1482","Control","Inh",0.116262421187898
"3088","PITT_RNA_BP_PFC_1482","Control","Micro",0.0128823592254673
"3089","PITT_RNA_BP_PFC_1482","Control","Oligo",0.0366689695671555
"3090","PITT_RNA_BP_PFC_1482","Control","OPC",0.0387167714473867
"3091","PITT_RNA_BP_PFC_1489","Control","Astro",0.0714270032053611
"3092","PITT_RNA_BP_PFC_1489","Control","Exc",0.725365668999833
"3093","PITT_RNA_BP_PFC_1489","Control","Inh",0.119303249352467
"3094","PITT_RNA_BP_PFC_1489","Control","Micro",0.015126610394127
"3095","PITT_RNA_BP_PFC_1489","Control","Oligo",0.0373114203100243
"3096","PITT_RNA_BP_PFC_1489","Control","OPC",0.0314660477381879
"3097","PITT_RNA_BP_PFC_1598","Control","Astro",0.12399817080381
"3098","PITT_RNA_BP_PFC_1598","Control","Exc",0.675279864150443
"3099","PITT_RNA_BP_PFC_1598","Control","Inh",0.119664783068148
"3100","PITT_RNA_BP_PFC_1598","Control","Micro",0.0137687947170572
"3101","PITT_RNA_BP_PFC_1598","Control","Oligo",0.040278169014831
"3102","PITT_RNA_BP_PFC_1598","Control","OPC",0.0270102182457106
"3103","PITT_RNA_BP_PFC_1605","Control","Astro",0.118546046927103
"3104","PITT_RNA_BP_PFC_1605","Control","Exc",0.680118977259575
"3105","PITT_RNA_BP_PFC_1605","Control","Inh",0.118716196924662
"3106","PITT_RNA_BP_PFC_1605","Control","Micro",0.0175585066010093
"3107","PITT_RNA_BP_PFC_1605","Control","Oligo",0.033251540920192
"3108","PITT_RNA_BP_PFC_1605","Control","OPC",0.0318087313674582
"3109","PITT_RNA_BP_PFC_1637","Control","Astro",0.102927967245462
"3110","PITT_RNA_BP_PFC_1637","Control","Exc",0.687732074238569
"3111","PITT_RNA_BP_PFC_1637","Control","Inh",0.135991752228174
"3112","PITT_RNA_BP_PFC_1637","Control","Micro",0.0151684944399577
"3113","PITT_RNA_BP_PFC_1637","Control","Oligo",0.0320195678981757
"3114","PITT_RNA_BP_PFC_1637","Control","OPC",0.0261601439496621
"3115","PITT_RNA_BP_PFC_1770","Control","Astro",0.108657983599235
"3116","PITT_RNA_BP_PFC_1770","Control","Exc",0.719116876353555
"3117","PITT_RNA_BP_PFC_1770","Control","Inh",0.0976708172199116
"3118","PITT_RNA_BP_PFC_1770","Control","Micro",0.0144924152833849
"3119","PITT_RNA_BP_PFC_1770","Control","Oligo",0.0415503029606669
"3120","PITT_RNA_BP_PFC_1770","Control","OPC",0.0185116045832474
"3121","PITT_RNA_BP_PFC_1783","Control","Astro",0.110817858888295
"3122","PITT_RNA_BP_PFC_1783","Control","Exc",0.711702651361536
"3123","PITT_RNA_BP_PFC_1783","Control","Inh",0.109981994716038
"3124","PITT_RNA_BP_PFC_1783","Control","Micro",0.0162710961940066
"3125","PITT_RNA_BP_PFC_1783","Control","Oligo",0.0207023963604703
"3126","PITT_RNA_BP_PFC_1783","Control","OPC",0.0305240024796545
"3127","PITT_RNA_BP_PFC_1789","Control","Astro",0.131110917965279
"3128","PITT_RNA_BP_PFC_1789","Control","Exc",0.669075877259358
"3129","PITT_RNA_BP_PFC_1789","Control","Inh",0.112291821167962
"3130","PITT_RNA_BP_PFC_1789","Control","Micro",0.0169987851406968
"3131","PITT_RNA_BP_PFC_1789","Control","Oligo",0.0517528303986946
"3132","PITT_RNA_BP_PFC_1789","Control","OPC",0.01876976806801
"3133","PITT_RNA_BP_PFC_789","Control","Astro",0.0795770272256129
"3134","PITT_RNA_BP_PFC_789","Control","Exc",0.646682745774256
"3135","PITT_RNA_BP_PFC_789","Control","Inh",0.169702260114935
"3136","PITT_RNA_BP_PFC_789","Control","Micro",0.0164989123458661
"3137","PITT_RNA_BP_PFC_789","Control","Oligo",0.0376430587567547
"3138","PITT_RNA_BP_PFC_789","Control","OPC",0.0498959957825757
"3139","PITT_RNA_BP_PFC_795","Control","Astro",0.12136290753164
"3140","PITT_RNA_BP_PFC_795","Control","Exc",0.647069220192193
"3141","PITT_RNA_BP_PFC_795","Control","Inh",0.135637130700391
"3142","PITT_RNA_BP_PFC_795","Control","Micro",0.0125485838185197
"3143","PITT_RNA_BP_PFC_795","Control","Oligo",0.0390948838936838
"3144","PITT_RNA_BP_PFC_795","Control","OPC",0.0442872738635718
"3145","PITT_RNA_BP_PFC_838","Control","Astro",0.14766405799274
"3146","PITT_RNA_BP_PFC_838","Control","Exc",0.581705573206534
"3147","PITT_RNA_BP_PFC_838","Control","Inh",0.155728560062949
"3148","PITT_RNA_BP_PFC_838","Control","Micro",0.018816944765165
